"2章 土工 ⑨ 安定処理工(自走式土質改良工)","(1)自走式土質改良機設置(撤去) 1台1回当り単価表","名称","規格","単位","数量","摘要",""
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","吹付プラント設備","[コンクリートプラント] [バッチ型・定置式]能力25m³/h","機-25","燃料消費量 →24(一括練混ぜ) 18(分割練混ぜ) 機械損料数量→ 1.41"
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","大型ブレーカ (ベースマシン含む)","トンネル工事用 [排出ガス対策型(第3次基準値)]油圧式 ブレーカ 1,300kg級 ベースマシン20t級","機-12","燃料消費量→45"
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","ダンプトラック (トンネル工事用)","オンロード型 10t積","機-32","燃料消費量→70 タイヤの損耗費も計上"
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","コンクリートポンプ車","[トラック架装・配管式] 圧送能力55m³/h","機-24","燃料消費量→58 機械損料数量→ 1.41"
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","集塵機","定格風量○○○m³/min級","機-14","燃料消費量→必要分計上する"
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","バックホウ","トンネル工事用,後方超小旋回型 排出ガス対策型(第3次基準値)。クローラ型・山積0.45m³(平積0.35m²)","機-13","インバート掘削工"
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","バックホウ","標準型 排出ガス対策型(第3次基準値),超低騒音型 クローラ型・山積0.8m³(平積0.6m²)","機-1","インバート埋戻材積込作業"
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","バックホウ","トンネル工事用,後方超小旋回型 排出ガス対策型(第3次基準値) クローラ型・山積0.45m³(平積0.35m²)","機-13","インバート埋戻工"
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","振動ローラ","(トンネル工事対応) 搭乗・コンバインド式・排出ガス対策型(第2次基準値) 低騒音型・運転質量3~4t","機-16","燃料消費量→14 機械賃料数量→ 1.70"
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","ダンプトラック","トンネル工事用 オンロード型 10t積","機-13","インバート用 タイヤの損耗費も計上"
"15章 トンネル工① トンネル工 (NATM) 【発破工法】","単価表(32) 機械運転単価表","コンクリートポンプ車","[トラック架装・ブーム式] 圧送能力90~110m³/h","機-13","インバート用"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(10) スライドセントル (本坑用) 覆工コンクリート等1m当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(10) スライドセントル (本坑用) 覆工コンクリート等1m当り単価表","トンネル世話役","","人","表4.79",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(10) スライドセントル (本坑用) 覆工コンクリート等1m当り単価表","トンネル特殊工","","人","表4.79",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(10) スライドセントル (本坑用) 覆工コンクリート等1m当り単価表","トンネル作業員","","人","表4.79",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(10) スライドセントル (本坑用) 覆工コンクリート等1m当り単価表","コンクリートポンプ運転","配管式 圧送能力 55m³/h","週","表4.63~表4.64 機械運転単価表×5","機械損料"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(10) スライドセントル (本坑用) 覆工コンクリート等1m当り単価表","諸雑費(その他機械)","","式","1","表4.73~表4.74"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(10) スライドセントル (本坑用) 覆工コンクリート等1m当り単価表","生コンクリート","","m³","表4.71~表4.72",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(10) スライドセントル (本坑用) 覆工コンクリート等1m当り単価表","防水シート","","m²","表4.69~表4.70 1.16×A","A: 1m当り防水シート面積 (防水シート数量は、ラップ及び施工面の凹凸を含めたロス16%を加算する)"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(10) スライドセントル (本坑用) 覆工コンクリート等1m当り単価表","諸雑費(その他材料)","","式","1","表4.75~表4.76"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(10) スライドセントル (本坑用) 覆工コンクリート等1m当り単価表","計","","","",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(11)型枠工(覆工コンクリート) スライドセントル (本坑用) 移動・据付・脱型1m (トンネル延長) 当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(11)型枠工(覆工コンクリート) スライドセントル (本坑用) 移動・据付・脱型1m (トンネル延長) 当り単価表","トンネル世話役","","人","表4.77",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(11)型枠工(覆工コンクリート) スライドセントル (本坑用) 移動・据付・脱型1m (トンネル延長) 当り単価表","トンネル特殊工","","人","表4.77",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(11)型枠工(覆工コンクリート) スライドセントル (本坑用) 移動・据付・脱型1m (トンネル延長) 当り単価表","トンネル作業員","","人","表4.77",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(11)型枠工(覆工コンクリート) スライドセントル (本坑用) 移動・据付・脱型1m (トンネル延長) 当り単価表","スライドセントル L=10.5m","","m","1","表4.65~表4.66 機械損料 式4.1"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(11)型枠工(覆工コンクリート) スライドセントル (本坑用) 移動・据付・脱型1m (トンネル延長) 当り単価表","諸雑費","","式","1",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(11)型枠工(覆工コンクリート) スライドセントル (本坑用) 移動・据付・脱型1m (トンネル延長) 当り単価表","計","","","",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(12)型枠工(覆工コンクリート) スライドセントル (非常駐車帯用)移動・据付・脱型1m (トンネル延長)当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(12)型枠工(覆工コンクリート) スライドセントル (非常駐車帯用)移動・据付・脱型1m (トンネル延長)当り単価表","トンネル世話役","","人","表4.78",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(12)型枠工(覆工コンクリート) スライドセントル (非常駐車帯用)移動・据付・脱型1m (トンネル延長)当り単価表","トンネル特殊工","","人","表4.78",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(12)型枠工(覆工コンクリート) スライドセントル (非常駐車帯用)移動・据付・脱型1m (トンネル延長)当り単価表","トンネル作業員","","人","表4.78",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(12)型枠工(覆工コンクリート) スライドセントル (非常駐車帯用)移動・据付・脱型1m (トンネル延長)当り単価表","スライドセントル L=6.0m","","m","1","表4.66 機械損料 式4.2"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(12)型枠工(覆工コンクリート) スライドセントル (非常駐車帯用)移動・据付・脱型1m (トンネル延長)当り単価表","諸雑費","","式","1",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(12)型枠工(覆工コンクリート) スライドセントル (非常駐車帯用)移動・据付・脱型1m (トンネル延長)当り単価表","計","","","",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(13)防水工1m (トンネル延長)当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(13)防水工1m (トンネル延長)当り単価表","トンネル世話役","","人","$0.08\times A/10$","表4.61"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(13)防水工1m (トンネル延長)当り単価表","トンネル特殊工","","人","$0.15\times A/10$",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(13)防水工1m (トンネル延長)当り単価表","トンネル作業員","","人","$0.08\times A/10$",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(13)防水工1m (トンネル延長)当り単価表","防水工作業台車","L=6.0m","m","1","表4.67~表4.68 機械損料 式4.3"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(13)防水工1m (トンネル延長)当り単価表","諸雑費","","式","1",""
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(14)○○○式集塵機運転1m (トンネル延長) 当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(14)○○○式集塵機運転1m (トンネル延長) 当り単価表","○○○式集塵機運転","定格風量○○m³/min級","週","","表4.37~表4.38 機械運転単価表×5 機械損料"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","機械名","規格","適用単価表","指定事項"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","自由断面トンネル掘削機","[電動式] カッタヘッド駆動モータ 出力200~240kW掘削高6.0m 掘削幅6.4m","機-25","燃料消費量→817 機械損料数量→ 1.41"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","ドリルジャンボ","[ホイール式・排出ガス対策型 (第1次基準値)] 形式 2ブーム・2バスケット ドリフタ質量150kg級","機-25","燃料消費量→267 機械損料数量→ 1.41"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","コンクリート吹付機","[湿式吹付・吹付ロボット一体 エアコンプレッサ搭載・エレクタ型・排出ガス対策型 (第3次基準値) 吐出量6~22m³/h級 吹付範囲半径7m級","機-25","燃料消費量→363 363.41"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","ホイールローダ (トンネル専用機)","サイドダンプ式 排出ガス対策型(第2次基準値) バケット容量(山積) 2.3m³","機-24","燃料消費量→88 機械損料数量→ 1.41"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","バックホウ (トンネル専用機)","後方超小旋回型。排出ガス対策型(第3次基準値) 標準バケット容量(山積/平積) 0.45 0.35m³","機-24","燃料消費量→29.41 機械損料数量→ 1.41"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","吹付プラント設備","バッチ型・定置式)能力25m³/h","機-25","燃料消費量 →24(一括練混ぜ) →18(分割練混ぜ) 機械損料数量→ 1.41"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","大型ブレーカ (ベースマシン含む)","[排出ガス対策型(第3次基準値)] 油圧式 ブレーカ 1,300kg級 ベースマシン20t級","機-12","燃料消費量→60"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","ダンプトラック (トンネル工事用)","[オンロード型] 10t積","機-32","燃料消費量→ 70 タイヤの損耗費も計上"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","コンクリートポンプ車","[トラック架装・配管式] 圧送能力 55m³/h","機-24","燃料消費量 58 機械損料数量→ 1.41"
"15章 トンネル工① トンネルエ (NATM) ①-2 トンネル工 (NATM) 機械掘削工法","(15)機械運転単価表","集塵機","定格風量○○○m³/min級","機-14","燃料消費量→必要分計上する"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(1)濁水処理設備設置1箇所当り単価表 (処理能力30.60m³/h)","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(1)濁水処理設備設置1箇所当り単価表 (処理能力30.60m³/h)","土木一般世話役","","人","表3.1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(1)濁水処理設備設置1箇所当り単価表 (処理能力30.60m³/h)","電工","","人","表3.1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(1)濁水処理設備設置1箇所当り単価表 (処理能力30.60m³/h)","設備機械工","","人","表3.1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(1)濁水処理設備設置1箇所当り単価表 (処理能力30.60m³/h)","普通作業員","","人","表3.1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(1)濁水処理設備設置1箇所当り単価表 (処理能力30.60m³/h)","ラフテレーンクレーン運転","油圧伸縮ジブ型・排出ガス対策型(2014年規制) 25t吊","日","表3.1","機械賃料"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(1)濁水処理設備設置1箇所当り単価表 (処理能力30.60m³/h)","諸雑費","","式","1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(1)濁水処理設備設置1箇所当り単価表 (処理能力30.60m³/h)","計","","","",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(2)濁水処理設備撤去1箇所当り単価表 (処理能力30,60m³/h)","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(2)濁水処理設備撤去1箇所当り単価表 (処理能力30,60m³/h)","土木一般世話役","","人","表3.1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(2)濁水処理設備撤去1箇所当り単価表 (処理能力30,60m³/h)","電工","","人","表3.1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(2)濁水処理設備撤去1箇所当り単価表 (処理能力30,60m³/h)","設備機械工","","人","表3.1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(2)濁水処理設備撤去1箇所当り単価表 (処理能力30,60m³/h)","普通作業員","","人","表3.1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(2)濁水処理設備撤去1箇所当り単価表 (処理能力30,60m³/h)","ラフテレーンクレーン運転","油圧伸縮ジブ型・排出ガス対策型(2014年規制) 25t吊","日","表3.1","機械賃料"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(2)濁水処理設備撤去1箇所当り単価表 (処理能力30,60m³/h)","諸雑費","","式","1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(2)濁水処理設備撤去1箇所当り単価表 (処理能力30,60m³/h)","計","","","",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(3)濁水処理設備保守点検1回当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(3)濁水処理設備保守点検1回当り単価表","設備機械工","","人","表3.2",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(3)濁水処理設備保守点検1回当り単価表","普通作業員","","人","表3.2",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(3)濁水処理設備保守点検1回当り単価表","諸雑費","","式","1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(3)濁水処理設備保守点検1回当り単価表","計","","","",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(4)泥土運搬1回当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(4)泥土運搬1回当り単価表","ダンプトラック運転","オンロード・ディーゼル 4t積級","日","表3.3","機械損料"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(4)泥土運搬1回当り単価表","諸雑費","","式","1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(4)泥土運搬1回当り単価表","計","","","",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(5)濁水処理設備運転1日当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(5)濁水処理設備運転1日当り単価表","電力料","","kWh","",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(5)濁水処理設備運転1日当り単価表","濁水処理装置運転","処理能力60m³/h","日","","機械損料"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(5)濁水処理設備運転1日当り単価表","諸雑費","","式","1",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(5)濁水処理設備運転1日当り単価表","計","","","",""
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(6)機械運転単価表","機械名","規格","適用単価表","指定事項"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(6)機械運転単価表","ダンプトラック","オンロード・ディーゼル 4t積級","機-22","運転労務数量一 1.00 燃料消費量→32 機械損料数量→ 1.18"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(6)機械運転単価表","濁水処理装置(沈殿方式,脱水機付)","処理能力30m³/h","機-14","電力消費量→173"
"15章 トンネル工① トンネル工 (NATM) ①-3 トンネル濁水処理工","(6)機械運転単価表","濁水処理装置(沈殿方式,脱水機付)","処理能力60m³/h","機-14","電力消費量→351"
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(1)防音扉設置・撤去100m²当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(1)防音扉設置・撤去100m²当り単価表","土木一般世話役","","人","表3.1",""
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(1)防音扉設置・撤去100m²当り単価表","特殊作業員","","人","表3.1",""
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(1)防音扉設置・撤去100m²当り単価表","普通作業員","","人","表3.1",""
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(1)防音扉設置・撤去100m²当り単価表","とび工","","人","表3.1",""
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(1)防音扉設置・撤去100m²当り単価表","溶接工","","人","表3.1",""
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(1)防音扉設置・撤去100m²当り単価表","ラフテレーンクレーン運転","油圧伸縮ジブ型・排出ガス対策型(第2次基準値)25t吊","日","表3.1","機械賃料"
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(1)防音扉設置・撤去100m²当り単価表","高所作業車運転","トラック架装リフト・ブーム型, 標準デッキタイプ・作業床高さ12m","日","表3.1","機械賃料"
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(1)防音扉設置・撤去100m²当り単価表","諸雑費","","式","1","表3.1"
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(1)防音扉設置・撤去100m²当り単価表","計","","","",""
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(2)機械運転単価表","機械名","規格","適用単価表","指定事項"
"15章 トンネル工① トンネルエ (NATM) ①-4 トンネル工 (NATM) 仮設備工(防音扉工)","(2)機械運転単価表","高所作業車","トラック架装リフト・ブーム型・標準デッキタイプ・作業床高さ12m","機-16","燃料消費量→22 機械賃料数量→ 1.5"
"15章 トンネル工② 小断面トンネル工 (NATM)","(2) ずり出し工 (ダンプトラック運転) 1m (トンネル延長) 当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(2) ずり出し工 (ダンプトラック運転) 1m (トンネル延長) 当り単価表","ダンプトラック運転 (トンネル工事用)","[オンロード型] 10t積","週","表4.9 機械運転単価表×5","機械損料"
"15章 トンネル工② 小断面トンネル工 (NATM)","(3) 大型プレーカ運転1日当り単価表 (こそく用)","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(3) 大型プレーカ運転1日当り単価表 (こそく用)","燃料費","","ℓ","",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(3) 大型プレーカ運転1日当り単価表 (こそく用)","大型ブレーカ","トンネル工事用 排出ガス対策型(第1次基準値) 油圧式600~800kg級","日","","機械損料"
"15章 トンネル工② 小断面トンネル工 (NATM)","(3) 大型プレーカ運転1日当り単価表 (こそく用)","諸雑費","","式","1",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(3) 大型プレーカ運転1日当り単価表 (こそく用)","計","","","",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(4)H形鋼支保工1m (トンネル延長) 単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(4)H形鋼支保工1m (トンネル延長) 単価表","H形鋼支保工曲げ本体","SS400 H-○○○","t","表4.21,表4.22",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(5) 吹付コンクリート1m (トンネル延長) 単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(5) 吹付コンクリート1m (トンネル延長) 単価表","吹付コンクリート","","m³","表4.10",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(6) ロックボルト1m (トンネル延長) 当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(6) ロックボルト1m (トンネル延長) 当り単価表","ロックボルト","(○○t)以上 付属品含む L=○○m","本","表4.16~表4.19",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(6) ロックボルト1m (トンネル延長) 当り単価表","注入急結剤","無収縮混和剤","t","必要に応じて計上",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(7)火薬1m (トンネル延長)単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(7)火薬1m (トンネル延長)単価表","火薬","含水爆薬(スラリー)","kg","表4.5","雷管は別途計上する。"
"15章 トンネル工② 小断面トンネル工 (NATM)","(8) 覆工コンクリート 1m当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(8) 覆工コンクリート 1m当り単価表","トンネル世話役","","人","表4.34",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(8) 覆工コンクリート 1m当り単価表","トンネル特殊工","","人","表4.34",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(8) 覆工コンクリート 1m当り単価表","トンネル作業員","","人","表4.34",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(8) 覆工コンクリート 1m当り単価表","コンクリートポンプ車運転","[トラック架装・配管式] 圧送能力55m³/h","週","表4.26 機械運転単価表×5","機械損料"
"15章 トンネル工② 小断面トンネル工 (NATM)","(8) 覆工コンクリート 1m当り単価表","諸雑費(その他機械)","","式","1","表4.31"
"15章 トンネル工② 小断面トンネル工 (NATM)","(8) 覆工コンクリート 1m当り単価表","生コンクリート","","m³","表4.30",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(8) 覆工コンクリート 1m当り単価表","防水シート","","m²","表4.29 1.16×A","A: 1m当り防水シート面積 (防水シート数量は、ラップ及び施工面の凹凸を含めたロス16%を加算する)"
"15章 トンネル工② 小断面トンネル工 (NATM)","(8) 覆工コンクリート 1m当り単価表","諸雑費(その他材料)","","式","1","表4.32"
"15章 トンネル工② 小断面トンネル工 (NATM)","(8) 覆工コンクリート 1m当り単価表","計","","","",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(9)型枠工(覆工コンクリート) スライドセントル移動・据付・脱型1m (トンネル延長) 当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(9)型枠工(覆工コンクリート) スライドセントル移動・据付・脱型1m (トンネル延長) 当り単価表","トンネル世話役","","人","表4.33",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(9)型枠工(覆工コンクリート) スライドセントル移動・据付・脱型1m (トンネル延長) 当り単価表","トンネル特殊工","","人","表4.33",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(9)型枠工(覆工コンクリート) スライドセントル移動・据付・脱型1m (トンネル延長) 当り単価表","トンネル作業員","","人","表4.33",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(9)型枠工(覆工コンクリート) スライドセントル移動・据付・脱型1m (トンネル延長) 当り単価表","スライドセントル","m","1","表4.27 機械損料"
"15章 トンネル工② 小断面トンネル工 (NATM)","(9)型枠工(覆工コンクリート) スライドセントル移動・据付・脱型1m (トンネル延長) 当り単価表","諸雑費","","式","1",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(9)型枠工(覆工コンクリート) スライドセントル移動・据付・脱型1m (トンネル延長) 当り単価表","計","","","",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(10)防水工1m (トンネル延長) 当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(10)防水工1m (トンネル延長) 当り単価表","トンネル世話役","","人","$0.06\times A/10$","表4.24"
"15章 トンネル工② 小断面トンネル工 (NATM)","(10)防水工1m (トンネル延長) 当り単価表","トンネル特殊工","","人","$0.14\times A/10$",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(10)防水工1m (トンネル延長) 当り単価表","トンネル作業員","","人","$0.12\times A/10$",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(10)防水工1m (トンネル延長) 当り単価表","防水工作業台車","L=4.5m","m","1","表4.28 機械損料"
"15章 トンネル工② 小断面トンネル工 (NATM)","(10)防水工1m (トンネル延長) 当り単価表","諸雑費","","式","1",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(10)防水工1m (トンネル延長) 当り単価表","計","","","",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(11)○○○式集塵機運転1m(トンネル延長) 当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(11)○○○式集塵機運転1m(トンネル延長) 当り単価表","○○○式集塵機運転","定格風量○○m³/min級","週","表4.14 機械運転単価表×5","機械損料"
"15章 トンネル工② 小断面トンネル工 (NATM)","(12)空気圧縮機設備運転1箇月当り単価表","名称","規格","単位","数量","摘要"
"15章 トンネル工② 小断面トンネル工 (NATM)","(12)空気圧縮機設備運転1箇月当り単価表","電力料","","kWh","",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(12)空気圧縮機設備運転1箇月当り単価表","特殊作業員","","人","表4.36",""
"15章 トンネル工② 小断面トンネル工 (NATM)","(12)空気圧縮機設備運転1箇月当り単価表","空気圧縮機運転","定置式・スクリュ型 11.0~12.4m³/min","h","表4.36","機械損料"
